Name,Lat,Lon,tp_probb,tp_probn,tp_proba
NABAWA,-28.501,114.79,23.4185180664062,32.5104331970215,44.0710487365723
NAGAMBIE (GOULBURN WEIR),-36.72,145.172,31.4971542358398,32.4115295410156,36.0913162231445
NAIRNE,-35.037,138.913,31.9518566131592,33.4486274719238,34.5995178222656
NALYERLUP,-34.221,118.504,31.7983436584473,32.9268760681152,35.2747802734375
NAMARAH,-27.387,149.388,27.7805976867676,32.8094596862793,39.4099426269531
NANA GLEN (COWLING CLOSE),-30.101,153.001,32.640193939209,34.3837013244629,32.9761047363281
NANANGO WILLS ST,-26.676,151.994,31.0349273681641,33.6288871765137,35.3361892700195
NANGEENAN,-31.514,118.175,24.7639122009277,30.5539207458496,44.6821670532227
NANGWARRY DPI DEPOT,-37.542,140.814,33.6769599914551,31.778003692627,34.545036315918
NANNUP,-33.98,115.766,33.045654296875,34.4276580810547,32.5266876220703
NANYANINE,-31.403,117.724,24.7639122009277,30.5539207458496,44.6821670532227
NARACOOPA,-39.91,144.099,32.9260711669922,33.9147109985352,33.1592178344727
NARACOORTE (BETTWS-Y-COED),-36.923,140.581,33.3319892883301,31.709545135498,34.9584655761719
NARACOORTE AERODROME,-36.981,140.727,33.3319892883301,31.709545135498,34.9584655761719
NARALING,-28.419,114.819,23.4185180664062,32.5104331970215,44.0710487365723
NAREMBEEN,-32.066,118.396,26.4074192047119,32.8540191650391,40.7385635375977
NARRABRI (MURRUMBILLA),-30.187,149.864,28.7781867980957,31.6109943389893,39.6108207702637
NARRANDERA (TOP REEDS),-34.916,146.763,24.449348449707,32.8747596740723,42.6758918762207
NARRANDERA AIRPORT,-34.707,146.513,24.449348449707,32.8747596740723,42.6758918762207
NARRIKUP WEST,-34.777,117.651,29.0727138519287,32.7172050476074,38.2100791931152
NARROGIN,-32.934,117.18,29.4661769866943,33.7535362243652,36.7802886962891
NATIMUK,-36.742,141.943,32.302417755127,32.7953720092773,34.9022102355957
NAVARRA,-24.852,143.667,29.621976852417,35.2381782531738,35.1398429870605
NAVARRE,-36.9,143.114,31.6351203918457,33.0173835754395,35.3474960327148
NEBO SHIRE COUNCIL,-21.689,148.688,29.8827819824219,33.9163055419922,36.2009124755859
NEDS CREEK,-25.48,119.649,21.3413238525391,31.1999588012695,47.4587173461914
NEPTUNE ISLAND,-35.337,136.117,33.5868453979492,31.7517585754395,34.6613960266113
NERRIGA (TOLWONG),-34.848,150.135,30.2677421569824,31.7085781097412,38.0236778259277
NEVERTIRE (CLYDE STREET),-31.837,147.717,30.4709987640381,31.2057704925537,38.3232307434082
NEW CALEDONIA,-23.429,148.927,29.8975639343262,31.7332420349121,38.3691940307617
NEW NORCIA,-30.972,116.209,27.3284282684326,31.5958805084229,41.0756912231445
NEWBICUP,-33.997,116.425,33.045654296875,34.4276580810547,32.5266876220703
NEWCASTLE NOBBYS SIGNAL STATION AWS,-32.919,151.799,32.0371704101562,33.4203796386719,34.5424499511719
NEWCASTLE UNIVERSITY,-32.891,151.707,32.0371704101562,33.4203796386719,34.5424499511719
NEWDEGATE RES.STATION,-33.113,118.84,26.080638885498,33.2867164611816,40.6326446533203
NEWMAN AERO,-23.417,119.799,23.5630283355713,31.3603019714355,45.0766677856445
NEWSTEAD,-37.106,144.062,32.2218055725098,32.4425163269043,35.3356781005859
NHILL (WOORAK),-36.288,141.735,32.302417755127,32.7953720092773,34.9022102355957
NIANGALA (ASHLAND),-31.242,151.423,30.2942371368408,32.8465576171875,36.859203338623
NICHOLSON (YENDALOCK),-37.851,147.766,33.6546325683594,31.2593860626221,35.0859832763672
NICHOLSON WINERY,-37.798,147.755,33.6546325683594,31.2593860626221,35.0859832763672
NIERINNA (CUTHBERTS ROAD),-43.035,147.211,34.6072425842285,32.1731033325195,33.219654083252
NIMMITABEL (COTTESLOE),-36.59,149.382,32.8492279052734,31.9614105224609,35.1893615722656
NIMMITABEL WASTEWATER TREATMENT FACILITY,-36.511,149.279,32.8492279052734,31.9614105224609,35.1893615722656
NINGHAN STATION,-29.425,117.291,22.1205081939697,30.0311279296875,47.8483657836914
NINYEUNOOK,-36.009,143.372,31.6351203918457,33.0173835754395,35.3474960327148
NITMILUK RANGERS,-14.32,132.423,33.2658157348633,34.5340423583984,32.2001419067383
NOKANING,-31.326,118.246,24.7639122009277,30.5539207458496,44.6821670532227
NONNING,-32.523,136.493,28.1147441864014,33.3335952758789,38.5516624450684
NOONBAH,-24.108,143.187,30.3845386505127,35.8596649169922,33.7557945251465
NOONGAAR,-31.336,118.98,24.1015148162842,31.4788970947266,44.4195899963379
NOREENA DOWNS,-22.291,120.176,27.004301071167,31.3278293609619,41.6678695678711
NORFOLK ISLAND (BALL BAY),-29.044,167.98,36.5038909912109,32.7872352600098,30.7088756561279
NORFOLK ISLAND AERO,-29.039,167.941,36.5038909912109,32.7872352600098,30.7088756561279
NORMANVILLE,-35.452,138.323,31.8728084564209,32.5230903625488,35.6041030883789
NORTH ADELAIDE,-34.917,138.596,30.9613094329834,34.2044410705566,34.8342514038086
NORTH SHIELDS (PORT LINCOLN AWS),-34.599,135.878,29.3180408477783,36.7294235229492,33.9525337219238
NORTHAM,-31.651,116.659,26.8949317932129,31.3789386749268,41.726131439209
NORTHAMPTON,-28.347,114.635,23.4185180664062,32.5104331970215,44.0710487365723
NORTHCLIFFE,-34.634,116.124,30.6302490234375,33.8236770629883,35.546070098877
NORTHDOWN (HAMLEY),-41.186,146.481,32.9836730957031,34.2250900268555,32.7912368774414
NOWA NOWA,-37.717,148.1,33.6546325683594,31.2593860626221,35.0859832763672
NOWENDOC (GREEN HILLS),-31.414,151.598,31.4927921295166,33.362907409668,35.1442985534668
NTH RAVENSTHORPE,-33.181,120.088,28.6594676971436,34.1895065307617,37.1510238647461
NUGENT (TWILIGHT VALLEY),-42.715,147.753,33.8909339904785,32.7455520629883,33.3635139465332
NULKABA (O'CONNORS ROAD),-32.811,151.34,30.5956325531006,33.5577278137207,35.8466415405273
NULKWYNE KIAMAL,-34.927,142.177,31.2114925384521,34.1376876831055,34.650821685791
NULLAMANNA (BELMORE),-29.645,151.236,29.3113136291504,32.3121604919434,38.3765258789062
NULLAMANNA (SILVERDALE),-29.605,151.267,29.3113136291504,32.3121604919434,38.3765258789062
NULLAWARRE (LYNLEA),-38.47,142.753,33.1252174377441,33.3190002441406,33.5557823181152
NULLO MOUNTAIN AWS,-32.724,150.229,30.5734615325928,29.4150466918945,40.0114936828613
NUMBER ONE (MURRAYS CREEK),-31.665,152.064,31.4927921295166,33.362907409668,35.1442985534668
NUMERALLA (GLOCCA MORRA),-36.183,149.347,32.8492279052734,31.9614105224609,35.1893615722656
NUNAMARA OFFTAKE (ST PATRICKS RIVER),-41.398,147.299,33.2666893005371,34.9785614013672,31.7547492980957
NUNDLE (OLSLAND),-31.502,151.343,30.2942371368408,32.8465576171875,36.859203338623
NUNDLE POST OFFICE,-31.461,151.128,30.2942371368408,32.8465576171875,36.859203338623
NUNDROO,-31.778,132.203,30.3413200378418,31.8507118225098,37.8079681396484
NUNGARIN,-31.184,118.101,24.7639122009277,30.5539207458496,44.6821670532227
NUNILE,-31.485,116.538,26.8949317932129,31.3789386749268,41.726131439209
NURIOOTPA VITICULTURAL,-34.476,139.006,30.9613094329834,34.2044410705566,34.8342514038086
NYABING,-33.542,118.149,27.0476169586182,33.1565971374512,39.7957878112793
NYAH,-35.176,143.37,32.5095329284668,31.7816009521484,35.7088661193848
NYAH (YARRABY TANK),-35.167,143.278,32.5095329284668,31.7816009521484,35.7088661193848
NYERILUP,-33.859,118.816,26.080638885498,33.2867164611816,40.6326446533203
NYMBOIDA (ARMIDALE ROAD),-29.969,152.727,31.6598644256592,34.32568359375,34.0144500732422
NYNGAN AIRPORT,-31.55,147.196,30.3618907928467,31.1392574310303,38.498851776123
OAKE MARSH FARM,-33.763,122.068,32.277702331543,32.641975402832,35.080322265625
OAKEY AERO,-27.403,151.741,31.224292755127,33.5853004455566,35.1904067993164
OAKINGTON,-28.155,152.33,29.904541015625,33.3644332885742,36.7310256958008
OATLANDS POST OFFICE,-42.302,147.369,34.4861221313477,33.9415054321289,31.5723705291748
OBERON (JENOLAN CAVES ROAD),-33.74,149.882,31.736011505127,28.9374237060547,39.3265647888184
OBERON (JENOLAN CAVES),-33.82,150.023,31.736011505127,28.9374237060547,39.3265647888184
OLD JUNEE (MILLBANK),-34.791,147.559,28.2878093719482,31.35569190979,40.3564987182617
OLD KOREELAH (MCPHERSON),-28.393,152.416,29.904541015625,33.3644332885742,36.7310256958008
OMEO SHANNON VALE,-36.925,147.425,29.9807891845703,34.3145942687988,35.7046165466309
ONE TREE BRIDGE (HAZELMERE),-34.229,115.929,30.6302490234375,33.8236770629883,35.546070098877
ONGERUP,-33.964,118.489,27.0476169586182,33.1565971374512,39.7957878112793
OODLA WIRRA,-32.878,139.058,31.7082290649414,32.6338119506836,35.657958984375
OODLA WIRRA (MCCOYS WELL),-32.627,139.192,31.7082290649414,32.6338119506836,35.657958984375
OPOSSUM BAY,-42.998,147.406,34.4861221313477,33.9415054321289,31.5723705291748
ORANGE (ANGULLONG),-33.55,148.91,30.6172542572021,30.9080352783203,38.4747085571289
ORANGE AGRICULTURAL INSTITUTE,-33.321,149.083,30.6172542572021,30.9080352783203,38.4747085571289
ORANGE AIRPORT AWS,-33.381,149.127,30.6172542572021,30.9080352783203,38.4747085571289
ORBOST (BETE BOLONG (RUSSELLS ESTATE)),-37.715,148.394,33.6546325683594,31.2593860626221,35.0859832763672
ORFORD (AUBIN COURT),-42.552,147.875,33.8909339904785,32.7455520629883,33.3635139465332
ORFORD SOUTH,-42.585,147.914,33.8909339904785,32.7455520629883,33.3635139465332
ORIELTON (EAST ORIELTON ROAD),-42.749,147.551,33.8909339904785,32.7455520629883,33.3635139465332
ORIENTOS STATION,-28.072,141.532,27.3109931945801,33.6608657836914,39.0281410217285
ORKABIE WEST HILL,-21.803,149.357,29.8827819824219,33.9163055419922,36.2009124755859
ORMLEY,-41.721,147.823,33.1471099853516,33.5159568786621,33.3369369506836
ORROROO,-32.734,138.614,31.7082290649414,32.6338119506836,35.657958984375
ORROROO (KYLMORN),-32.705,138.78,31.7082290649414,32.6338119506836,35.657958984375
OSTERLEY,-42.338,146.746,34.4861221313477,33.9415054321289,31.5723705291748
OURIGILLA,-27.169,150.002,29.2676849365234,32.6834869384766,38.048828125
OUSE FIRE STATION,-42.484,146.711,34.4861221313477,33.9415054321289,31.5723705291748
OUYEN (POST OFFICE),-35.069,142.316,32.3568534851074,32.3916320800781,35.2515182495117
OWEN,-34.271,138.547,30.9613094329834,34.2044410705566,34.8342514038086
OXLEY (WALMER DOWNS),-34.195,143.792,30.36012840271,34.4941177368164,35.145751953125
PACIFIC HEIGHTS,-23.097,150.734,30.6424179077148,34.6714859008789,34.6860961914062
PADTHAWAY (MARCOLLAT),-36.501,140.384,33.646411895752,31.754919052124,34.5986671447754
PALLAMALLAWA POST OFFICE,-29.475,150.136,29.5933227539062,31.7842350006104,38.6224403381348
PALM VALLEY,-24.064,132.744,31.2384204864502,32.7539329528809,36.0076446533203
PALMER,-34.853,139.161,30.9613094329834,34.2044410705566,34.8342514038086
PALMERVILLE,-16.001,144.076,31.7031192779541,31.8594074249268,36.4374732971191
PALUMA IVY COTTAGE,-19.007,146.206,34.415584564209,32.7203521728516,32.8640632629395
PAMPAS,-27.789,151.413,30.5867137908936,33.2469673156738,36.1663208007812
PARABURDOO AERO,-23.173,117.749,22.7143287658691,32.1006164550781,45.1850509643555
PARACHILNA (MOTPENA),-31.188,138.279,29.6740589141846,32.6470642089844,37.6788787841797
PARAWA (SECOND VALLEY FOREST AWS),-35.57,138.286,31.8728084564209,32.5230903625488,35.6041030883789
PARAWA (SHARON),-35.556,138.341,31.8728084564209,32.5230903625488,35.6041030883789
PARDELUP,-34.636,117.382,29.1017875671387,34.3998870849609,36.4983291625977
PARDOO STATION,-20.107,119.58,30.0830135345459,31.1366500854492,38.7803382873535
PARILLA,-35.298,140.667,32.3545608520508,32.400806427002,35.2446327209473
PARKHAM (BRADYS PLAINS),-41.387,146.603,33.2666893005371,34.9785614013672,31.7547492980957
PARNDANA,-35.791,137.262,32.8391532897949,32.1633605957031,34.997486114502
PARNDANA (PIONEER BEND),-35.726,137.259,32.8391532897949,32.1633605957031,34.997486114502
PARNDANA (TURKEY LANE),-35.734,137.121,32.8391532897949,32.1633605957031,34.997486114502
PARRAKIE,-35.38,140.254,33.0684432983398,31.8435859680176,35.0879707336426
PARUNA,-34.711,140.744,31.6636161804199,33.4192314147949,34.9171485900879
PASKEVILLE,-34.04,137.9,30.8113632202148,34.3486404418945,34.8399963378906
PATERSON (TOCAL AWS),-32.63,151.592,32.0371704101562,33.4203796386719,34.5424499511719
PATERSON POST OFFICE,-32.6,151.618,32.0371704101562,33.4203796386719,34.5424499511719
PATYAH (BOOROOPKI),-36.813,141.259,33.3319892883301,31.709545135498,34.9584655761719
PEACEFUL BAY,-35.037,116.925,30.5251884460449,34.0701103210449,35.4047012329102
PEAK HILL (WARATAH),-32.636,148.058,30.4847583770752,31.1568222045898,38.3584213256836
PEAK HILL POST OFFICE,-32.724,148.19,30.4847583770752,31.1568222045898,38.3584213256836
PEAKE,-35.363,139.95,33.0684432983398,31.8435859680176,35.0879707336426
PEECHELBA EAST,-36.143,146.249,30.9468517303467,33.917839050293,35.1353073120117
PELICAN LAGOON,-35.81,137.792,31.8728084564209,32.5230903625488,35.6041030883789
PELICAN POINT,-37.927,140.426,33.8923187255859,32.1128730773926,33.9948081970215
PEMBERTON,-34.448,116.043,30.6302490234375,33.8236770629883,35.546070098877
PENNYROYAL CREEK,-38.421,143.835,33.2562522888184,32.998893737793,33.7448539733887
PENOLA POST OFFICE,-37.38,140.838,33.6769599914551,31.778003692627,34.545036315918
PENONG,-31.932,133.006,29.9742813110352,31.9667739868164,38.0589447021484
PENSHURST (POST OFFICE),-37.875,142.29,32.8670616149902,32.4074897766113,34.7254524230957
PENSHURST (THE GUMS),-37.882,142.424,32.8670616149902,32.4074897766113,34.7254524230957
PEPPERMINT GROVE,-34.435,119.363,31.7983436584473,32.9268760681152,35.2747802734375
PERENJORI,-29.442,116.288,24.1643085479736,31.9043827056885,43.9313087463379
PERIVALE ORCHARD,-33.706,115.788,33.045654296875,34.4276580810547,32.5266876220703
PEROLA PARK,-25.707,146.322,28.0517330169678,34.270824432373,37.6774406433105
PERTH (FORESTRY NURSERY),-41.571,147.182,33.2666893005371,34.9785614013672,31.7547492980957
PERTH AIRPORT,-31.928,115.976,28.7937126159668,32.4838600158691,38.7224273681641
PERTH METRO,-31.919,115.873,28.7937126159668,32.4838600158691,38.7224273681641
PETERBOROUGH,-32.974,138.838,31.7082290649414,32.6338119506836,35.657958984375
PETERBOROUGH (ANDA-VALE),-32.804,138.922,31.7082290649414,32.6338119506836,35.657958984375
PETERSVILLE,-34.369,137.797,30.8113632202148,34.3486404418945,34.8399963378906
PETFORD,-17.344,144.931,28.7867984771729,32.4314041137695,38.7817993164062
PICKERING BROOK NORTH,-32.021,116.117,31.3476238250732,34.5436134338379,34.1087646484375
PILLIGA (COOLABAH DOWNS),-30.353,148.991,28.2588691711426,31.5140743255615,40.2270584106445
PILLIGA (NIRVANA),-30.403,148.839,28.2588691711426,31.5140743255615,40.2270584106445
PILLIGA POST OFFICE,-30.352,148.884,28.2588691711426,31.5140743255615,40.2270584106445
PINDARI DAM,-29.39,151.245,29.3113136291504,32.3121604919434,38.3765258789062
PINDAWA,-28.896,115.811,21.4830379486084,30.3257732391357,48.1911888122559
PINDRAL OUTCAMP,-21.344,115.936,24.9877986907959,32.3665428161621,42.6456604003906
PINE RIDGE (BILLABONG),-31.527,150.43,28.6440277099609,31.7486152648926,39.6073570251465
PINGARING,-32.753,118.626,26.6023368835449,32.5038299560547,40.8938369750977
PINGELLY,-32.534,117.083,29.4661769866943,33.7535362243652,36.7802886962891
PINGRUP,-33.535,118.509,26.080638885498,33.2867164611816,40.6326446533203
PINGRUP SOUTH,-33.651,118.552,26.080638885498,33.2867164611816,40.6326446533203
PINJARRA REFINERY,-32.64,115.946,31.3476238250732,34.5436134338379,34.1087646484375
PINNAROO (KOMBALI),-35.066,140.856,32.3545608520508,32.400806427002,35.2446327209473
PIONEER (MAIN ROAD),-41.083,147.935,33.1471099853516,33.5159568786621,33.3369369506836
PIRA WILD HORSE PLAINS,-35.256,143.368,32.5095329284668,31.7816009521484,35.7088661193848
PITTSWORTH,-27.716,151.633,31.224292755127,33.5853004455566,35.1904067993164
PLEASANT VALLEY,-33.711,121.562,32.277702331543,32.641975402832,35.080322265625
POINT FAWCETT,-11.763,130.03,30.3550243377686,34.5701217651367,35.0748558044434
POINT HICKS (LIGHTHOUSE),-37.802,149.275,31.7309646606445,31.6323871612549,36.636646270752
POINT LOOKOUT,-30.483,152.398,30.1517944335938,33.1021766662598,36.7460289001465
POINT PASS,-34.075,139.051,30.9613094329834,34.2044410705566,34.8342514038086
POKOLBIN (BELLEVUE),-32.809,151.283,30.5956325531006,33.5577278137207,35.8466415405273
POKOLBIN (JACKSONS HILL),-32.832,151.309,30.5956325531006,33.5577278137207,35.8466415405273
POKOLBIN (MYRTLEDALE),-32.825,151.261,30.5956325531006,33.5577278137207,35.8466415405273
POONCARIE (HARCOURT),-32.97,142.386,31.0537166595459,34.07568359375,34.8706016540527
POONCARIE (KARPA KORA STATION),-32.967,143.107,30.4969806671143,33.9181823730469,35.5848388671875
POONCARIE (TARCOOLA),-33.427,142.572,31.7314186096191,32.572998046875,35.6955833435059
POONCARIE TELECENTRE,-33.386,142.57,31.7314186096191,32.572998046875,35.6955833435059
PORT BROUGHTON,-33.603,137.935,29.5622119903564,33.5639190673828,36.8738670349121
PORT CAMPBELL POST OFFICE,-38.62,142.994,33.1252174377441,33.3190002441406,33.5557823181152
PORT CLINTON (KADDYINNA),-34.239,137.988,30.8113632202148,34.3486404418945,34.8399963378906
PORT CLINTON (YARAROO),-34.145,138.015,30.8113632202148,34.3486404418945,34.8399963378906
PORT DOUGLAS - WARNER ST,-16.484,145.464,27.9093399047852,32.5177726745605,39.5728874206543
PORT ELLIOT CARAVAN PARK,-35.53,138.69,31.9518566131592,33.4486274719238,34.5995178222656
PORT FAIRY AWS,-38.391,142.235,33.6540107727051,32.7074508666992,33.6385383605957
PORT GERMEIN,-33.022,138,29.5622119903564,33.5639190673828,36.8738670349121
PORT GERMEIN (GOWAN BRAE),-33.023,138.07,29.5622119903564,33.5639190673828,36.8738670349121
PORT HEDLAND AIRPORT,-20.373,118.632,29.6686534881592,30.9928398132324,39.338508605957
PORT KENNY (MOUNT COOPER),-33.031,134.702,29.2126350402832,32.192699432373,38.5946655273438
PORT LINCOLN (WOOLGA),-34.591,135.757,29.3180408477783,36.7294235229492,33.9525337219238
PORT MACQUARIE AIRPORT AWS,-31.434,152.866,33.0547103881836,33.9478073120117,32.9974822998047
PORT PARHAM,-34.434,138.287,30.8113632202148,34.3486404418945,34.8399963378906
PORT SMITH,-18.518,121.807,31.1165866851807,30.6759071350098,38.2075080871582
PORT VICTORIA,-34.495,137.484,30.5182685852051,34.2431640625,35.2385673522949
PORT VINCENT,-34.779,137.858,30.8113632202148,34.3486404418945,34.8399963378906
PORT WAKEFIELD,-34.185,138.148,30.8113632202148,34.3486404418945,34.8399963378906
PORTLAND (CASHMORE AIRPORT),-38.315,141.47,34.2689781188965,32.3372917175293,33.393726348877
PRATTEN,-28.069,151.78,29.904541015625,33.3644332885742,36.7310256958008
PRATTEN,-28.102,151.812,29.904541015625,33.3644332885742,36.7310256958008
PROSPECT HILL,-35.218,138.734,31.9518566131592,33.4486274719238,34.5995178222656
PROSTON POST OFFICE,-26.164,151.601,31.0349273681641,33.6288871765137,35.3361892700195
PULLAGAROO,-29.189,117.922,19.2651538848877,28.7365531921387,51.9982948303223
PURNONG (CLAYPANS),-34.828,139.667,31.3751449584961,33.6206817626953,35.0041732788086
PYENGANA (FOREST LODGE ROAD),-41.27,147.949,33.1471099853516,33.5159568786621,33.3369369506836
PYRAMID STATION,-21.056,117.444,25.2590389251709,31.5511627197266,43.1897964477539
QUAIRADING,-32.012,117.401,29.4661769866943,33.7535362243652,36.7802886962891
QUAMBATOOK SOUTH,-35.93,143.499,32.5095329284668,31.7816009521484,35.7088661193848
QUAMBONE STATION,-30.925,147.869,28.3264102935791,31.1083068847656,40.5652809143066
QUAMBY BLUFF (WILDLIFE NURSERY),-41.672,146.725,33.2666893005371,34.9785614013672,31.7547492980957
QUANDIALLA POST OFFICE,-34.011,147.794,28.2878093719482,31.35569190979,40.3564987182617
QUEEN MARY FALLS,-28.325,152.394,29.904541015625,33.3644332885742,36.7310256958008
QUEENSTOWN (SOUTH QUEENSTOWN),-42.097,145.544,34.0760879516602,33.4890518188477,32.4348602294922
QUENDON,-26.665,151.397,30.2062911987305,33.765453338623,36.0282554626465
QUILPIE AIRPORT,-26.613,144.258,27.735689163208,33.6825790405273,38.5817337036133
QUIRINDI (SPRING VALE),-31.527,150.763,30.2942371368408,32.8465576171875,36.859203338623
QUIRINDI POST OFFICE,-31.509,150.679,30.2942371368408,32.8465576171875,36.859203338623
QUORN,-32.354,138.037,31.5232639312744,32.7637519836426,35.7129859924316
QUORN (DEPOT FLAT),-32.251,137.978,31.5232639312744,32.7637519836426,35.7129859924316
RABBIT FLAT,-20.182,130.015,33.8770027160645,31.4872875213623,34.6357116699219
RAGLAN,-37.351,143.294,32.0833892822266,32.8116111755371,35.1049995422363
RAINBOW (PELLA),-35.831,141.937,32.3568534851074,32.3916320800781,35.2515182495117
RAINBOW BEACH,-25.9,153.089,34.0610694885254,32.3957977294922,33.5431327819824
RAVENSTHORPE,-33.58,120.046,28.6594676971436,34.1895065307617,37.1510238647461
RAVENSWOOD POST OFFICE,-20.1,146.889,30.9672698974609,31.2506065368652,37.7821235656738
RAYMOND TERRACE (KINROSS),-32.776,151.735,32.0371704101562,33.4203796386719,34.5424499511719
RAYWOOD,-36.534,144.208,31.8324432373047,32.1369018554688,36.0306587219238
RED HILL,-21.975,116.065,24.9877986907959,32.3665428161621,42.6456604003906
REDBANK,-36.906,143.338,31.6351203918457,33.0173835754395,35.3474960327148
REDHILL,-33.541,138.224,29.5622119903564,33.5639190673828,36.8738670349121
REDLANDS,-32.311,116.768,29.4661769866943,33.7535362243652,36.7802886962891
REDMOND,-34.877,117.673,29.0727138519287,32.7172050476074,38.2100791931152
REEVES PLAINS (PARANA PARK),-34.537,138.605,30.9613094329834,34.2044410705566,34.8342514038086
RENMARK AERO,-34.198,140.677,31.6636161804199,33.4192314147949,34.9171485900879
RHYNIE (SALTERS SPRINGS),-34.186,138.63,30.9613094329834,34.2044410705566,34.8342514038086
RICHFIELDS,-33.684,120.696,31.8474292755127,33.0138282775879,35.138744354248
RICHLAND HILL,-26.509,148.131,28.0188045501709,33.2768478393555,38.7043495178223
RICHLANDS (BOUVERIE),-34.302,149.877,30.2677421569824,31.7085781097412,38.0236778259277
RICHMOND (BROOKBANK),-42.763,147.396,34.4861221313477,33.9415054321289,31.5723705291748
RICHMOND (LOWLANDS),-42.744,147.443,34.4861221313477,33.9415054321289,31.5723705291748
RICHMOND (STRATHAYR),-42.757,147.382,34.4861221313477,33.9415054321289,31.5723705291748
RICHMOND AIRPORT,-20.702,143.117,33.1000366210938,32.0510902404785,34.8488731384277
RICHMOND POST OFFICE,-20.729,143.143,33.1000366210938,32.0510902404785,34.8488731384277
RINGAROOMA (FRY STREET),-41.246,147.734,33.1471099853516,33.5159568786621,33.3369369506836
RIVER PLAINS,-33.458,120.915,31.8474292755127,33.0138282775879,35.138744354248
RIVERDALE,-33.785,116.906,31.6556568145752,34.6339797973633,33.7103614807129
RIVERSIDE,-27.833,114.736,21.8355560302734,31.9244728088379,46.2399711608887
RIVERTON,-34.158,138.748,30.9613094329834,34.2044410705566,34.8342514038086
RIVERTON (LEAWARD),-34.207,138.789,30.9613094329834,34.2044410705566,34.8342514038086
RIVERTON (MAROOMBA),-34.17,138.81,30.9613094329834,34.2044410705566,34.8342514038086
ROBE,-37.163,139.756,33.8923187255859,32.1128730773926,33.9948081970215
ROBE,-21.357,115.821,24.9877986907959,32.3665428161621,42.6456604003906
ROBERTSON (PEARSONS LANE),-34.603,150.549,29.9484767913818,32.5022964477539,37.5492286682129
ROBERTSTOWN,-33.989,139.08,30.6083793640137,34.3498992919922,35.0417213439941
ROCHESTER,-36.363,144.709,31.4971542358398,32.4115295410156,36.0913162231445
ROCK FLAT (OLD POST OFFICE),-36.354,149.198,32.8492279052734,31.9614105224609,35.1893615722656
ROCK FOREST (BIMBIL),-33.356,149.406,30.6172542572021,30.9080352783203,38.4747085571289
ROCKHAMPTON AERO,-23.375,150.478,30.7662220001221,32.8354034423828,36.3983726501465
ROCKLEIGH (BLACK HEATH),-34.939,139.07,30.9613094329834,34.2044410705566,34.8342514038086
ROCKLEY POST OFFICE,-33.69,149.563,31.736011505127,28.9374237060547,39.3265647888184
ROCKY,-28.426,145.735,27.7390079498291,31.5584125518799,40.702579498291
ROCKY GULLY,-34.571,117.011,29.1017875671387,34.3998870849609,36.4983291625977
ROCKY GULLY TOWN,-34.51,117.012,29.1017875671387,34.3998870849609,36.4983291625977
ROLEYSTONE,-32.111,116.095,31.3476238250732,34.5436134338379,34.1087646484375
ROLLINGSTONE,-19.051,146.406,34.415584564209,32.7203521728516,32.8640632629395
ROMA AIRPORT,-26.544,148.778,27.5261764526367,33.9153747558594,38.5584487915039
ROSEBANK (REPENTANCE CREEK),-28.638,153.413,32.1032104492188,33.8209266662598,34.0758628845215
ROSEBANK (UPPER COOPERS CREEK),-28.623,153.409,32.1032104492188,33.8209266662598,34.0758628845215
ROSEBERTH STATION,-25.79,139.586,29.7942790985107,33.9120063781738,36.2937126159668
ROSEDALE (TURRETFIELD RESEARCH CENTRE),-34.552,138.834,30.9613094329834,34.2044410705566,34.8342514038086
ROSEWORTHY AWS,-34.511,138.676,30.9613094329834,34.2044410705566,34.8342514038086
ROSS (ROSE VILLA),-41.976,147.276,33.2666893005371,34.9785614013672,31.7547492980957
ROSS (THE BOULEVARDS),-42.025,147.495,34.4861221313477,33.9415054321289,31.5723705291748
ROTHERWOOD,-42.308,147.167,34.4861221313477,33.9415054321289,31.5723705291748
ROUCHEL (BONNIE DOON),-32.163,151.158,30.5956325531006,33.5577278137207,35.8466415405273
ROUCHEL BROOK (ALBANO),-32.194,151.093,30.5956325531006,33.5577278137207,35.8466415405273
ROWANLEA,-24.272,151.096,29.1706314086914,34.5359344482422,36.2934341430664
ROWENA POST OFFICE,-29.814,148.91,28.554256439209,31.5446243286133,39.9011192321777
ROXBY DOWNS (OLYMPIC DAM AERODROME),-30.483,136.877,30.8067455291748,32.5550231933594,36.6382293701172
RUDALL (SWAFFPRO),-33.723,136.151,29.7917747497559,34.1963233947754,36.0119018554688
RUPANYUP (POST OFFICE),-36.63,142.631,31.6351203918457,33.0173835754395,35.3474960327148
RUSHWORTH (RAGLUS),-36.589,145.02,31.4971542358398,32.4115295410156,36.0913162231445
RUSHY LAGOON (CAPE PORTLAND ROAD),-40.86,148.018,33.1609497070312,32.8310127258301,34.0080375671387
RUTHERGLEN,-27.684,147.698,27.9481639862061,31.924295425415,40.1275405883789
RUTHERGLEN RESEARCH,-36.105,146.509,29.9807891845703,34.3145942687988,35.7046165466309
RYLSTONE (KELGOOLA),-32.872,150.299,30.5734615325928,29.4150466918945,40.0114936828613
SALMON GUMS RES.STN.,-32.987,121.624,25.5637435913086,34.9689979553223,39.4672584533691
SANDFORD (MAYDENA),-42.928,147.517,33.8909339904785,32.7455520629883,33.3635139465332
SANDSTONE,-27.988,119.296,17.0587387084961,31.0422496795654,51.8990097045898
